Date,AAPL,MSFT,QQQ,SPY
5/5/2020,71.96548461914062,172.09703063964844,210.4752197265625,263.79620361328125
5/6/2020,72.70796966552734,173.7917022705078,211.77093505859375,262.0080261230469
5/7/2020,73.46013641357422,174.8009490966797,214.49789428710938,265.1695556640625
5/8/2020,75.20860290527344,175.82916259765625,217.43751525878906,269.5570983886719
5/11/2020,76.39203643798828,177.79043579101562,219.38113403320312,269.61236572265625
5/12/2020,75.51900482177734,173.76315307617188,214.78799438476562,264.23858642578125
5/13/2020,74.60719299316406,171.1354217529297,212.09979248046875,259.56536865234375
5/14/2020,75.06550598144531,171.87803649902344,214.51,262.67
5/15/2020,74.62173461914062,174.38201904296875,215.89999389648438,263.8791198730469
5/18/2020,76.37991333007812,176.04812622070312,219.92266845703125,271.91680908203125
5/19/2020,75.93854522705078,174.82948303222656,219.37152099609375,269.1238708496094
5/20/2020,77.41542053222656,177.2545166015625,223.75198364257812,273.6957702636719
5/21/2020,76.83826446533203,175.12545776367188,221.3151397705078,271.81
5/22/2020,77.33296966552734,175.20181274414062,222.07908630371094,272.3223571777344
5/26/2020,76.80915069580078,173.34967041015625,221.47955322265625,275.6776428222656
5/27/2020,77.14,173.57879638671875,222.68829345703125,279.7793273925781
5/28/2020,77.17776489257812,173.18734741210938,222.39822387695312,279.26
5/29/2020,77.10258483886719,174.95,225.6569366455078,280.51
6/1/2020,78.05078887939453,174.55259704589844,226.33383178710938,281.6412353515625
6/2/2020,78.41211700439453,176.53846740722656,227.85203552246094,283.97320556640625
6/3/2020,78.84,176.96804809570312,228.8770294189453,287.75250244140625
6/4/2020,78.16,174.6385040283203,227.27183532714844,286.99664306640625
6/5/2020,80.39096069335938,178.7247314453125,231.7779998779297,294.3522644042969
6/8/2020,80.86627197265625,179.83224487304688,233.57664489746094,297.9101867675781
6/9/2020,83.41987609863281,181.20706176757812,235.27,295.68878173828125
6/10/2020,85.56605529785156,187.92832946777344,238.0924530029297,294.0388488769531
6/11/2020,81.45799255371094,177.83689880371094,226.29519653320312,277.0877685546875
6/12/2020,82.16128540039062,179.24034118652344,228.09373474121094,280.40618896484375
6/15/2020,83.17737579345703,180.38600158691406,230.8689727783203,283.02386474609375
6/16/2020,85.38175964355469,184.81,234.83372497558594,288.4714660644531
6/17/2020,85.26,185.44601440429688,235.57827758789062,287.2731628417969
6/18/2020,85.30,187.43186950683594,236.2164764404297,287.3837585449219
6/19/2020,84.81,186.3148193359375,236.17782592773438,285.74139404296875
6/22/2020,87.02838897705078,191.48947143554688,239.01022338867188,287.57
6/23/2020,88.88597869873047,192.76878356933594,241.04441833496094,288.8984680175781
6/24/2020,87.31694793701172,188.88,236.07513427734375,281.5290222167969
6/25/2020,88.47613525390625,191.26988220214844,238.32244873046875,284.55
6/26/2020,85.75763702392578,187.44142150878906,232.69442749023438,277.7886657714844
6/29/2020,87.73406219482422,189.45587158203125,235.23239135742188,281.87
6/30/2020,88.46643829345703,194.29635620117188,239.84324645996094,285.48
7/1/2020,88.29911804199219,195.4324951171875,242.64273071289062,287.4819641113281
7/2/2020,88.29911804199219,196.92184448242188,244.28945922851562,289.0650939941406
7/6/2020,90.66112518310547,201.16082763671875,250.2952880859375,293.5274658203125
7/7/2020,90.37983703613281,198.82174682617188,248.57093811035156,290.5000305175781
7/8/2020,92.48478698730469,203.19442749023438,251.84506225585938,292.7220153808594
7/9/2020,92.88248443603516,204.61692810058594,253.96653747558594,291.05560302734375
7/10/2020,93.04496765136719,203.9963836669922,255.70045471191406,294.0274353027344
7/13/2020,92.61573791503906,197.6951446533203,250.4405517578125,291.4814758300781
7/14/2020,94.14838409423828,198.91725158691406,252.21324157714844,295.2587585449219
7/15/2020,94.79586029052734,198.6212921142578,252.73,297.9713134765625
7/16/2020,93.62940979003906,194.68780517578125,251.0023193359375,296.98992919921875
7/17/2020,93.44026184082031,193.6949005126953,251.29298400878906,297.85101318359375
7/20/2020,95.40940856933594,202.02012634277344,258.4224853515625,300.2580871582031
7/21/2020,94.09258270263672,199.29908752441406,255.7295684814453,300.89691162109375
7/22/2020,94.35692596435547,202.16329956054688,256.6303405761719,302.6096496582031
7/23/2020,90.06,193.37025451660156,249.92710876464844,299.00
7/24/2020,89.83903503417969,192.18641662597656,247.55389404296875,297.0732727050781
7/27/2020,91.96823120117188,194.62098693847656,251.97103881835938,299.2396545410156
7/28/2020,90.46,192.87380981445312,248.7647705078125,297.34
7/29/2020,92.19136047363281,194.82144165039062,251.6320037841797,301.00
7/30/2020,93.30687713623047,194.67,252.95,299.92
7/31/2020,103.07504272460938,195.72845458984375,257.46,302.29486083984375
8/3/2020,105.67228698730469,206.7364501953125,260.9408874511719,304.39642333984375
8/4/2020,106.37800598144531,203.63,261.91,305.57
8/5/2020,106.76358795166016,203.29942321777344,262.5585632324219,307.47015380859375
8/6/2020,110.48847198486328,206.5550537109375,266.04,309.5254211425781
8/7/2020,107.97644805908203,202.86026000976562,262.9654235839844,309.74761962890625
8/10/2020,109.54585266113281,198.82174682617188,261.8417663574219,310.67340087890625
8/11/2020,106.28797149658203,194.1722412109375,256.8822326660156,308.1090087890625
8/12/2020,109.82038879394531,199.71920776367188,263.3432922363281,312.4046936035156
8/13/2020,111.76393127441406,199.25137329101562,263.94390869140625,311.8399658203125
8/14/2020,111.66432189941406,199.4423065185547,263.6338806152344,311.8492431640625
8/17/2020,111.37278747558594,200.7598114013672,266.69488525390625,312.84
8/18/2020,112.30081939697266,201.91505432128906,269.2618713378906,313.5156555175781
8/19/2020,112.44172668457031,200.69007873535156,267.45,312.21
8/20/2020,114.93680572509766,205.3603973388672,271.1604309082031,313.18243408203125
8/21/2020,120.85974884033203,203.86741638183594,273.0397033691406,314.2933349609375
8/24/2020,122.3052749633789,204.50860595703125,274.7445373535156,317.47808837890625
8/25/2020,121.30191802978516,207.16921997070312,276.9046325683594,318.5890808105469
8/26/2020,122.95149993896484,211.64808654785156,282.8135986328125,321.78
8/27/2020,121.48170471191406,216.8448028564453,281.93206787109375,322.4866943359375
8/28/2020,121.28490447998047,219.0747528076172,283.37,324.57
